BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
169	3E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
170	3E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
171	3E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
172	3E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
173	3.1E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
174	3.1E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
175	3.1E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
176	3.1E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
177	3.1E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
178	3.1E-12	1E10	1E10	1E-30	2.27283931922131E-10	1E10	1E-30	1E10	0.250478848624439	1E-30	2.30712890010271E-11	0.434883552206843	5.81690103899572E-11	5.43100926380524E-12	0.570293551138265	7.80341750677631E-12	2.30763646310111E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
179	3.2E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
180	3.2E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
181	3.2E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
182	3.2E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
183	3.2E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
184	3.2E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
185	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
186	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
187	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
188	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
189	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
190	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
191	3.3E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
192	3.4E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
193	3.4E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
194	3.4E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
195	3.4E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
196	3.4E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
197	3.4E-12	1E10	1E10	1E-30	1.30233770546584E-10	1E10	1E-30	1E10	0.248298072365573	1E-30	9.4413110861145E-12	0.236362281293823	3.16402725080446E-12	7.84873879813627E-11	1E5	9.53871051259802E-12	2.08987693673264E-11	3.24789500535326	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
198	3.5E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
199	3.5E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
200	3.5E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
201	3.5E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
202	3.5E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
203	3.5E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
204	3.6E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
205	3.6E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
206	3.6E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
207	3.6E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
208	3.6E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
209	3.6E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
210	3.7E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
211	3.7E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
212	3.7E-12	1E10	1E10	1E-30	1.39597509680889E-10	1E10	1E-30	1E10	0.238748146505359	1E-30	9.45011064878323E-12	0.270649613596952	2.78984733060718E-11	1.20901422016323E-11	1.2234045327089	3.14826334457177E-12	7.88803880862365E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
